invoice_id,customer_id,product_id,quantity,unit_price,order_date,revenue
21663,765,90,2,8.48,2024-05-19,16.96
21664,457,8,2,72.9,2024-08-10,145.8
21665,798,84,2,64.49,2024-06-02,128.98
21666,485,45,3,69.2,2025-12-14,207.6
21667,392,67,5,6.62,2024-08-24,33.1
21668,450,73,2,57.28,2025-05-24,114.56
21669,535,86,2,32.28,2024-12-11,64.56
21670,608,57,2,47.67,2024-04-14,95.34
21671,34,39,2,64.74,2025-04-27,129.48
21672,670,82,6,12.04,2025-12-16,72.24
21673,570,92,1,10.94,2024-01-08,10.94
21674,494,10,5,16.11,2024-11-15,80.55
21675,146,41,2,30.28,2024-09-14,60.56
21676,772,66,1,53.59,2024-07-28,53.59
21677,599,74,1,33.89,2024-09-30,33.89
21678,208,44,2,3.7,2024-07-20,7.4
21679,540,3,6,30.96,2025-10-03,185.76
21680,492,36,5,5.91,2024-08-03,29.55
21681,486,120,3,56.35,2025-02-12,169.05
21682,529,51,1,90.07,2024-05-10,90.07
21683,359,88,4,68.81,2025-07-14,275.24
21684,529,64,1,52.6,2024-10-02,52.6
21685,450,56,4,29.99,2024-04-13,119.96
21686,529,102,6,40.39,2025-10-19,242.34
21687,529,11,6,26.16,2025-11-24,156.96
21688,105,100,4,33.52,2025-08-08,134.08
21689,529,103,5,8.94,2024-01-17,44.7
21690,732,78,6,10.87,2025-10-04,65.22
21691,387,23,3,143.58,2025-12-23,430.74
21692,354,107,3,80.59,2025-12-08,241.77
21693,148,81,3,37.15,2025-05-16,111.45
21694,529,19,5,3.72,2024-08-15,18.6
21695,448,106,6,7.75,2024-06-10,46.5
21696,423,45,1,69.2,2024-11-26,69.2
21697,218,69,2,50.68,2025-10-06,101.36
21698,670,110,2,20.1,2025-10-25,40.2
21699,794,85,5,81.24,2025-03-14,406.2
21700,475,5,3,26.61,2025-09-23,79.83
21701,215,80,6,190.09,2024-05-15,1140.54
21702,478,100,5,33.52,2024-08-06,167.6
21703,529,11,5,26.16,2024-02-08,130.8
21704,235,115,4,30.74,2025-09-20,122.96
21705,745,19,4,3.72,2025-11-24,14.88
21706,533,66,2,53.59,2025-11-24,107.18
21707,221,8,6,72.9,2025-01-16,437.4
21708,23,66,2,53.59,2024-04-06,107.18
21709,529,99,3,19.12,2025-08-18,57.36
21710,670,63,4,6.0,2024-12-19,24.0
21711,650,107,1,80.59,2025-11-28,80.59
21712,542,13,1,13.39,2024-05-10,13.39
21713,342,37,4,249.65,2025-03-22,998.6
21714,422,78,6,10.87,2025-10-26,65.22
21715,477,70,6,55.27,2025-11-18,331.62
21716,625,49,4,119.93,2025-10-23,479.72
21717,441,73,3,57.28,2025-05-21,171.84
21718,412,65,1,365.21,2024-10-31,365.21
21719,672,83,5,61.86,2025-11-25,309.3
21720,484,32,2,34.6,2024-05-25,69.2
21721,496,64,3,52.6,2025-09-22,157.8
21722,83,112,6,74.5,2024-01-01,447.0
21723,249,105,3,380.37,2024-07-08,1141.11
21724,319,34,4,32.99,2025-01-25,131.96
21725,176,78,1,10.87,2024-11-29,10.87
21726,349,71,4,34.02,2024-09-04,136.08
21727,745,16,4,7.99,2024-10-29,31.96
21728,217,69,6,50.68,2025-02-28,304.08
21729,245,53,5,6.21,2024-09-20,31.05
21730,529,112,5,74.5,2024-10-22,372.5
21731,10,39,5,64.74,2025-07-30,323.7
21732,345,87,6,40.71,2024-10-19,244.26
21733,408,112,4,74.5,2025-11-09,298.0
21734,529,36,2,5.91,2024-03-17,11.82
21735,456,112,5,74.5,2025-05-17,372.5
21736,229,87,1,40.71,2024-06-02,40.71
21737,597,17,1,5.46,2024-01-17,5.46
21738,529,42,6,81.71,2025-04-23,490.26
21739,776,22,4,60.4,2025-11-18,241.6
21740,381,61,6,16.45,2024-06-20,98.7
21741,348,92,4,10.94,2025-11-03,43.76
21742,648,30,2,185.82,2025-12-22,371.64
21743,670,26,2,79.43,2024-07-28,158.86
21744,303,73,5,57.28,2025-04-07,286.4
21745,284,99,2,19.12,2025-09-04,38.24
21746,794,110,4,20.1,2025-11-14,80.4
21747,387,70,1,55.27,2025-08-17,55.27
21748,120,59,5,19.24,2024-01-11,96.2
21749,314,40,5,7.34,2025-03-17,36.7
21750,392,53,6,6.21,2024-01-24,37.26
21751,603,16,2,7.99,2024-06-06,15.98
21752,407,32,3,34.6,2025-04-03,103.8
21753,631,103,5,8.94,2025-08-07,44.7
21754,529,15,2,61.53,2025-11-11,123.06
21755,455,37,3,249.65,2025-09-20,748.95
21756,363,67,3,6.62,2024-04-03,19.86
21757,457,79,4,11.95,2024-02-29,47.8
21758,646,101,5,11.46,2025-11-17,57.3
21759,24,104,2,15.44,2025-05-22,30.88
21760,86,62,4,33.33,2024-10-26,133.32
21761,747,31,6,54.69,2025-11-03,328.14
21762,529,83,6,61.86,2025-07-26,371.16
21763,97,17,3,5.46,2024-12-24,16.38
21764,609,3,2,30.96,2024-10-05,61.92
21765,412,112,5,74.5,2024-11-03,372.5
21766,268,5,4,26.61,2024-08-06,106.44
21767,544,7,2,61.52,2025-07-06,123.04
21768,429,63,5,6.0,2024-02-28,30.0
21769,599,38,6,96.76,2024-11-29,580.56
21770,129,64,5,52.6,2024-01-31,263.0
21771,529,114,4,20.14,2025-03-23,80.56
21772,342,95,1,22.36,2025-07-20,22.36
21773,198,35,5,68.43,2024-11-06,342.15
21774,598,8,4,72.9,2024-04-02,291.6
21775,529,57,5,47.67,2025-05-29,238.35
21776,253,76,4,104.62,2024-10-07,418.48
21777,261,114,3,20.14,2024-12-29,60.42
21778,34,115,4,30.74,2025-06-04,122.96
21779,328,112,2,74.5,2025-05-30,149.0
21780,34,36,2,5.91,2024-11-27,11.82
21781,51,89,2,32.96,2024-02-16,65.92
21782,464,66,5,53.59,2025-10-22,267.95
21783,529,102,6,40.39,2025-02-03,242.34
21784,297,96,5,335.97,2025-10-17,1679.85
21785,170,24,2,31.17,2024-11-01,62.34
21786,632,27,2,59.86,2025-01-01,119.72
21787,265,15,4,61.53,2025-09-01,246.12
21788,340,59,1,19.24,2024-07-10,19.24
21789,670,15,6,61.53,2024-12-30,369.18
21790,387,62,2,33.33,2025-05-31,66.66
21791,435,84,1,64.49,2025-06-17,64.49
21792,494,67,2,6.62,2024-12-04,13.24
21793,706,48,4,30.36,2025-09-28,121.44
21794,310,78,4,10.87,2024-01-01,43.48
21795,744,64,5,52.6,2024-03-01,263.0
21796,222,26,4,79.43,2024-09-22,317.72
21797,430,35,4,68.43,2025-03-16,273.72
21798,592,111,5,17.55,2024-05-05,87.75
21799,529,15,1,61.53,2025-03-12,61.53
21800,73,15,2,61.53,2024-04-28,123.06
21801,662,16,1,7.99,2024-08-31,7.99
21802,584,11,6,26.16,2025-02-18,156.96
21803,554,33,3,32.06,2025-07-18,96.18
21804,648,54,6,48.43,2025-05-29,290.58
21805,566,11,6,26.16,2024-03-12,156.96
21806,529,91,6,107.6,2024-02-15,645.6
21807,34,13,3,13.39,2024-05-05,40.17
21808,323,47,5,106.64,2024-08-14,533.2
21809,228,97,3,141.47,2024-05-14,424.41
21810,684,60,4,78.3,2025-11-08,313.2
21811,392,44,1,3.7,2024-08-16,3.7
21812,466,24,3,31.17,2024-01-01,93.51
21813,625,30,1,185.82,2024-06-20,185.82
21814,524,108,4,12.15,2024-07-16,48.6
21815,648,22,1,60.4,2024-04-18,60.4
21816,797,66,1,53.59,2024-03-11,53.59
21817,192,109,3,20.83,2024-12-28,62.49
21818,693,62,1,33.33,2025-07-08,33.33
21819,86,16,3,7.99,2025-07-26,23.97
21820,46,2,6,44.93,2025-10-31,269.58
21821,656,38,5,96.76,2024-10-29,483.8
21822,529,76,5,104.62,2024-04-28,523.1
21823,197,102,4,40.39,2025-10-02,161.56
21824,643,115,3,30.74,2024-02-07,92.22
21825,716,51,3,90.07,2024-05-03,270.21
21826,513,116,6,24.71,2025-08-30,148.26
21827,238,11,5,26.16,2025-02-25,130.8
21828,484,109,1,20.83,2025-05-28,20.83
21829,420,15,6,61.53,2025-05-19,369.18
21830,72,28,1,182.08,2025-07-03,182.08
21831,13,61,3,16.45,2025-09-16,49.35
21832,780,7,5,61.52,2024-07-27,307.6
21833,563,31,5,54.69,2025-01-09,273.45
21834,19,32,6,34.6,2024-04-13,207.6
21835,529,8,1,72.9,2024-06-06,72.9
21836,791,116,2,24.71,2024-07-31,49.42
21837,662,119,1,18.81,2024-07-18,18.81
21838,295,29,3,307.74,2024-06-16,923.22
21839,791,61,1,16.45,2025-07-30,16.45
21840,709,16,3,7.99,2024-02-12,23.97
21841,529,20,2,23.62,2025-05-04,47.24
21842,710,18,1,11.43,2025-04-27,11.43
21843,457,14,5,18.35,2025-07-23,91.75
21844,346,12,2,64.05,2025-04-04,128.1
21845,268,30,1,185.82,2025-02-01,185.82
21846,392,62,1,33.33,2025-12-08,33.33
21847,750,27,2,59.86,2025-02-28,119.72
21848,648,47,6,106.64,2024-05-14,639.84
21849,577,23,6,143.58,2024-08-23,861.48
21850,748,93,4,48.58,2025-08-29,194.32
21851,799,111,3,17.55,2024-03-16,52.65
21852,420,54,4,48.43,2025-11-20,193.72
21853,86,7,1,61.52,2024-04-30,61.52
21854,494,60,1,78.3,2025-10-20,78.3
21855,57,39,1,64.74,2024-05-04,64.74
21856,529,44,2,3.7,2025-11-15,7.4
21857,565,12,2,64.05,2025-11-26,128.1
21858,529,88,5,68.81,2024-08-14,344.05
21859,205,58,2,76.78,2024-11-28,153.56
21860,355,18,6,11.43,2025-06-04,68.58
21861,625,67,5,6.62,2024-05-18,33.1
21862,54,69,2,50.68,2024-08-14,101.36
21863,107,77,3,145.42,2025-11-09,436.26
21864,342,118,4,269.51,2025-07-22,1078.04
21865,529,120,5,56.35,2025-12-18,281.75
21866,529,88,1,68.81,2024-01-21,68.81
21867,720,106,6,7.75,2025-01-31,46.5
21868,529,24,5,31.17,2025-02-18,155.85
21869,698,103,1,8.94,2024-10-22,8.94
21870,359,102,3,40.39,2024-06-16,121.17
21871,83,96,2,335.97,2024-02-20,671.94
21872,682,98,4,6.8,2024-01-07,27.2
21873,470,50,4,8.2,2024-10-07,32.8
21874,634,46,6,40.14,2025-07-24,240.84
21875,625,9,3,104.16,2024-09-18,312.48
21876,602,17,4,5.46,2024-02-13,21.84
21877,715,27,6,59.86,2024-03-18,359.16
21878,546,78,4,10.87,2024-04-14,43.48
21879,270,16,5,7.99,2024-08-29,39.95
21880,289,84,5,64.49,2024-11-29,322.45
21881,278,40,5,7.34,2024-12-26,36.7
21882,32,46,4,40.14,2024-01-12,160.56
21883,529,86,6,32.28,2024-12-06,193.68
21884,672,20,5,23.62,2024-02-05,118.1
21885,408,31,2,54.69,2025-12-09,109.38
21886,778,28,3,182.08,2024-12-14,546.24
21887,392,4,5,21.16,2025-07-24,105.8
21888,234,82,5,12.04,2025-10-14,60.2
21889,494,27,3,59.86,2025-08-08,179.58
21890,529,113,4,46.14,2024-09-21,184.56
21891,146,115,3,30.74,2024-03-21,92.22
21892,317,113,6,46.14,2025-09-25,276.84
21893,529,47,3,106.64,2025-09-27,319.92
21894,359,96,6,335.97,2025-03-29,2015.82
21895,745,113,2,46.14,2024-11-19,92.28
21896,688,107,6,80.59,2025-10-04,483.54
21897,487,58,4,76.78,2025-02-19,307.12
21898,611,62,5,33.33,2024-03-28,166.65
21899,717,71,3,34.02,2024-07-18,102.06
21900,34,8,4,72.9,2024-10-19,291.6
21901,457,64,5,52.6,2025-10-07,263.0
21902,392,94,4,92.23,2024-10-27,368.92
21903,533,24,4,31.17,2025-06-15,124.68
21904,330,85,1,81.24,2024-05-17,81.24
21905,794,63,6,6.0,2025-01-31,36.0
21906,128,105,4,380.37,2025-02-01,1521.48
21907,79,41,4,30.28,2025-01-31,121.12
21908,140,113,6,46.14,2025-07-07,276.84
21909,392,71,1,34.02,2024-07-13,34.02
21910,318,5,5,26.61,2024-05-10,133.05
21911,285,4,4,21.16,2025-07-15,84.64
21912,529,36,6,5.91,2025-11-22,35.46
21913,406,112,6,74.5,2024-02-17,447.0
21914,121,57,3,47.67,2025-01-22,143.01
21915,162,36,4,5.91,2025-05-17,23.64
21916,670,93,3,48.58,2024-02-15,145.74
21917,163,66,3,53.59,2025-05-24,160.77
21918,783,118,2,269.51,2024-03-29,539.02
21919,572,27,2,59.86,2024-11-26,119.72
21920,151,38,2,96.76,2024-07-26,193.52
21921,342,17,3,5.46,2025-02-03,16.38
21922,675,50,1,8.2,2025-06-17,8.2
21923,331,37,5,249.65,2025-09-26,1248.25
21924,318,98,4,6.8,2024-03-05,27.2
21925,437,6,1,73.75,2025-01-05,73.75
21926,787,12,1,64.05,2024-12-13,64.05
21927,630,56,1,29.99,2025-10-02,29.99
21928,359,116,6,24.71,2024-08-21,148.26
21929,341,75,1,19.35,2024-07-11,19.35
21930,575,28,5,182.08,2024-10-05,910.4
21931,374,44,4,3.7,2024-01-18,14.8
21932,339,81,5,37.15,2024-08-23,185.75
21933,307,11,2,26.16,2024-09-05,52.32
21934,152,76,6,104.62,2025-12-29,627.72
21935,119,85,5,81.24,2024-03-28,406.2
21936,723,43,5,32.04,2024-10-04,160.2
21937,748,17,6,5.46,2024-08-19,32.76
21938,583,70,3,55.27,2025-12-16,165.81
21939,529,17,1,5.46,2024-10-14,5.46
21940,701,64,5,52.6,2025-05-12,263.0
21941,464,28,3,182.08,2025-12-12,546.24
21942,745,88,2,68.81,2025-11-28,137.62
21943,683,58,4,76.78,2025-05-08,307.12
21944,529,58,5,76.78,2024-06-03,383.9
21945,544,37,3,249.65,2024-02-16,748.95
21946,615,6,1,73.75,2024-04-27,73.75
21947,420,44,5,3.7,2024-05-30,18.5
21948,245,95,2,22.36,2025-05-18,44.72
21949,529,108,5,12.15,2025-11-28,60.75
21950,739,48,5,30.36,2024-03-23,151.8
21951,459,106,6,7.75,2024-01-16,46.5
21952,789,70,6,55.27,2025-08-03,331.62
21953,385,81,3,37.15,2024-06-15,111.45
21954,794,113,3,46.14,2025-04-19,138.42
21955,471,10,5,16.11,2025-03-21,80.55
21956,659,75,6,19.35,2024-12-06,116.1
21957,361,77,4,145.42,2025-04-07,581.68
21958,794,93,3,48.58,2024-05-10,145.74
21959,411,101,6,11.46,2024-11-03,68.76
21960,459,52,5,59.6,2024-05-27,298.0
21961,205,47,4,106.64,2025-10-03,426.56
21962,152,65,3,365.21,2024-10-29,1095.63
21963,603,89,2,32.96,2025-10-16,65.92
21964,331,111,3,17.55,2024-04-29,52.65
21965,62,102,4,40.39,2025-06-23,161.56
21966,537,100,2,33.52,2025-07-20,67.04
21967,25,38,1,96.76,2024-09-12,96.76
21968,266,19,3,3.72,2024-08-23,11.16
21969,494,37,5,249.65,2024-07-10,1248.25
21970,464,38,4,96.76,2024-06-11,387.04
21971,10,78,3,10.87,2025-03-27,32.61
21972,392,96,4,335.97,2025-01-23,1343.88
21973,747,116,6,24.71,2024-02-15,148.26
21974,484,81,5,37.15,2025-07-13,185.75
21975,794,102,3,40.39,2024-11-24,121.17
21976,562,104,5,15.44,2025-04-02,77.2
21977,72,91,6,107.6,2024-05-12,645.6
21978,48,13,4,13.39,2024-11-16,53.56
21979,219,31,6,54.69,2024-08-08,328.14
21980,572,99,4,19.12,2025-07-22,76.48
21981,359,49,2,119.93,2024-04-15,239.86
21982,374,16,6,7.99,2024-05-19,47.94
21983,392,63,1,6.0,2025-11-03,6.0
21984,529,51,4,90.07,2024-10-29,360.28
21985,567,96,1,335.97,2024-09-20,335.97
21986,648,19,3,3.72,2024-08-13,11.16
21987,6,23,1,143.58,2024-01-16,143.58
21988,654,110,1,20.1,2024-10-11,20.1
21989,756,47,3,106.64,2024-05-25,319.92
21990,529,59,5,19.24,2025-01-26,96.2
21991,766,53,3,6.21,2025-12-25,18.63
21992,444,12,3,64.05,2024-07-28,192.15
21993,225,110,5,20.1,2025-09-19,100.5
21994,688,104,1,15.44,2024-05-05,15.44
21995,541,72,3,46.06,2024-08-20,138.18
21996,244,93,2,48.58,2024-10-10,97.16
21997,645,101,4,11.46,2024-06-17,45.84
21998,529,85,5,81.24,2025-04-23,406.2
21999,30,8,1,72.9,2024-02-16,72.9
22000,600,76,6,104.62,2024-11-05,627.72
22001,243,27,3,59.86,2025-09-06,179.58
22002,529,32,3,34.6,2025-12-29,103.8
22003,494,75,3,19.35,2025-07-18,58.05
22004,572,83,6,61.86,2024-03-11,371.16
22005,590,28,5,182.08,2025-06-02,910.4
22006,86,30,4,185.82,2025-06-08,743.28
22007,395,15,6,61.53,2024-05-13,369.18
22008,108,49,5,119.93,2025-08-27,599.65
22009,157,39,5,64.74,2024-09-18,323.7
22010,229,65,4,365.21,2024-08-12,1460.84
22011,466,47,4,106.64,2024-10-22,426.56
22012,521,111,1,17.55,2024-08-03,17.55
22013,227,79,2,11.95,2024-06-20,23.9
22014,194,20,5,23.62,2024-11-25,118.1
22015,278,44,1,3.7,2025-03-25,3.7
22016,16,93,4,48.58,2024-07-30,194.32
22017,544,71,3,34.02,2025-06-21,102.06
22018,230,112,4,74.5,2025-07-22,298.0
22019,448,120,4,56.35,2025-04-27,225.4
22020,580,50,4,8.2,2024-09-18,32.8
22021,9,60,1,78.3,2024-08-14,78.3
22022,395,74,4,33.89,2024-12-27,135.56
22023,394,20,1,23.62,2025-11-19,23.62
22024,794,53,4,6.21,2024-05-22,24.84
22025,165,7,5,61.52,2024-06-07,307.6
22026,115,107,2,80.59,2025-12-04,161.18
22027,529,22,2,60.4,2024-05-03,120.8
22028,517,95,2,22.36,2025-05-30,44.72
22029,409,70,5,55.27,2024-06-17,276.35
22030,457,73,3,57.28,2025-03-26,171.84
22031,134,86,3,32.28,2025-12-26,96.84
22032,648,13,5,13.39,2024-07-29,66.95
22033,208,35,1,68.43,2024-11-02,68.43
22034,578,47,3,106.64,2025-10-21,319.92
22035,524,82,4,12.04,2025-08-06,48.16
22036,171,14,1,18.35,2025-02-15,18.35
22037,392,8,4,72.9,2024-02-03,291.6
22038,727,15,5,61.53,2024-12-26,307.65
22039,796,94,1,92.23,2024-07-05,92.23
22040,213,49,6,119.93,2024-09-27,719.58
22041,217,15,3,61.53,2025-06-17,184.59
22042,660,61,3,16.45,2025-08-15,49.35
22043,717,23,5,143.58,2024-04-03,717.9
22044,104,66,5,53.59,2025-11-04,267.95
22045,319,48,4,30.36,2024-12-25,121.44
22046,87,44,3,3.7,2024-07-04,11.1
22047,111,81,4,37.15,2024-08-28,148.6
22048,454,66,6,53.59,2024-03-31,321.54
22049,457,84,6,64.49,2024-01-20,386.94
22050,317,78,6,10.87,2024-08-18,65.22
22051,648,55,3,82.67,2025-10-02,248.01
22052,781,21,1,100.98,2024-03-26,100.98
22053,544,90,6,8.48,2024-12-12,50.88
22054,515,89,3,32.96,2025-07-19,98.88
22055,655,76,6,104.62,2025-01-16,627.72
22056,510,114,3,20.14,2024-06-19,60.42
22057,69,8,2,72.9,2025-05-26,145.8
22058,511,51,2,90.07,2024-04-16,180.14
22059,219,107,4,80.59,2024-07-17,322.36
22060,745,110,4,20.1,2024-12-10,80.4
22061,513,15,2,61.53,2025-05-15,123.06
22062,392,55,4,82.67,2025-06-16,330.68
22063,457,70,4,55.27,2025-01-09,221.08
22064,505,63,3,6.0,2025-07-26,18.0
22065,420,69,2,50.68,2024-11-12,101.36
22066,84,39,3,64.74,2025-09-01,194.22
22067,69,62,3,33.33,2024-08-13,99.99
22068,632,12,5,64.05,2024-01-25,320.25
22069,789,82,6,12.04,2025-07-11,72.24
22070,651,88,2,68.81,2025-03-18,137.62
22071,646,107,2,80.59,2024-07-15,161.18
22072,212,21,5,100.98,2024-01-14,504.9
22073,537,107,4,80.59,2025-02-19,322.36
22074,107,119,1,18.81,2024-02-03,18.81
22075,86,114,1,20.14,2024-08-17,20.14
22076,529,44,3,3.7,2024-11-11,11.1
22077,478,43,1,32.04,2024-11-11,32.04
22078,301,50,6,8.2,2024-07-22,49.2
22079,406,114,3,20.14,2025-05-26,60.42
22080,529,67,1,6.62,2024-09-24,6.62
22081,798,111,5,17.55,2024-01-14,87.75
22082,81,47,6,106.64,2025-06-21,639.84
22083,782,48,1,30.36,2025-01-28,30.36
22084,635,43,3,32.04,2025-04-16,96.12
22085,558,7,1,61.52,2024-11-15,61.52
22086,681,46,6,40.14,2025-09-09,240.84
22087,509,95,1,22.36,2024-12-16,22.36
22088,794,100,4,33.52,2024-08-17,134.08
22089,482,93,1,48.58,2025-01-25,48.58
22090,438,85,5,81.24,2025-01-25,406.2
22091,445,58,2,76.78,2025-01-31,153.56
22092,436,48,1,30.36,2025-08-21,30.36
22093,535,96,1,335.97,2024-02-16,335.97
22094,651,29,2,307.74,2025-04-14,615.48
22095,189,78,3,10.87,2024-08-17,32.61
22096,535,3,1,30.96,2025-01-07,30.96
22097,461,82,4,12.04,2025-08-04,48.16
22098,503,7,2,61.52,2024-09-30,123.04
22099,746,91,5,107.6,2025-04-25,538.0
22100,92,64,6,52.6,2025-01-07,315.6
22101,361,67,6,6.62,2025-03-30,39.72
22102,529,89,2,32.96,2025-05-15,65.92
22103,452,71,1,34.02,2024-04-28,34.02
22104,540,14,3,18.35,2025-11-25,55.05
22105,529,96,4,335.97,2025-11-23,1343.88
22106,457,93,6,48.58,2024-07-06,291.48
22107,586,86,4,32.28,2024-01-05,129.12
22108,669,118,5,269.51,2025-03-10,1347.55
22109,460,25,4,58.63,2025-06-04,234.52
22110,494,59,5,19.24,2025-10-18,96.2
22111,544,75,4,19.35,2024-03-05,77.4
22112,34,89,5,32.96,2024-12-17,164.8
22113,535,41,4,30.28,2024-07-24,121.12
22114,776,38,5,96.76,2025-01-22,483.8
22115,794,114,4,20.14,2025-08-28,80.56
22116,311,117,2,48.92,2025-12-14,97.84
22117,747,14,4,18.35,2024-10-07,73.4
22118,286,16,4,7.99,2024-02-22,31.96
22119,175,42,2,81.71,2024-06-02,163.42
22120,457,38,4,96.76,2025-11-04,387.04
22121,419,70,3,55.27,2025-08-31,165.81
22122,389,20,3,23.62,2024-12-08,70.86
22123,469,37,6,249.65,2025-01-31,1497.9
22124,387,39,3,64.74,2025-08-20,194.22
22125,529,87,4,40.71,2024-03-21,162.84
22126,346,94,6,92.23,2024-09-01,553.38
22127,291,83,4,61.86,2024-09-15,247.44
22128,701,1,6,50.13,2024-02-06,300.78
22129,572,6,2,73.75,2024-09-16,147.5
22130,24,83,3,61.86,2024-09-04,185.58
22131,431,37,2,249.65,2025-09-06,499.3
22132,529,60,5,78.3,2024-10-06,391.5
22133,537,106,6,7.75,2025-06-20,46.5
22134,529,6,3,73.75,2024-08-20,221.25
22135,529,103,3,8.94,2024-12-06,26.82
22136,716,72,2,46.06,2025-03-27,92.12
22137,653,44,3,3.7,2024-10-13,11.1
22138,494,111,1,17.55,2025-05-08,17.55
22139,478,44,3,3.7,2024-08-23,11.1
22140,484,3,2,30.96,2025-06-30,61.92
22141,374,31,4,54.69,2025-08-17,218.76
22142,196,117,6,48.92,2025-09-13,293.52
22143,116,91,4,107.6,2025-09-07,430.4
22144,383,71,6,34.02,2025-06-21,204.12
22145,34,27,3,59.86,2024-01-30,179.58
22146,457,61,4,16.45,2024-08-02,65.8
22147,47,51,3,90.07,2024-03-30,270.21
22148,348,33,6,32.06,2025-01-30,192.36
22149,231,31,6,54.69,2024-09-20,328.14
22150,681,36,3,5.91,2024-04-15,17.73
22151,36,100,6,33.52,2024-05-24,201.12
22152,400,28,5,182.08,2024-08-23,910.4
22153,708,92,4,10.94,2025-10-08,43.76
22154,518,101,2,11.46,2024-07-25,22.92
22155,732,87,4,40.71,2025-04-23,162.84
22156,298,81,4,37.15,2024-09-29,148.6
22157,546,79,4,11.95,2025-03-18,47.8
22158,599,34,2,32.99,2024-08-11,65.98
22159,688,47,2,106.64,2025-05-12,213.28
22160,207,20,5,23.62,2025-09-26,118.1
22161,457,67,1,6.62,2024-12-09,6.62
22162,529,83,1,61.86,2025-12-26,61.86
22163,787,102,5,40.39,2024-10-17,201.95
22164,670,45,1,69.2,2024-02-24,69.2
22165,716,47,1,106.64,2024-07-02,106.64
22166,529,51,4,90.07,2024-02-15,360.28
22167,457,34,5,32.99,2024-04-22,164.95
22168,540,21,5,100.98,2024-12-01,504.9
22169,107,40,3,7.34,2025-06-14,22.02
22170,277,104,4,15.44,2025-05-02,61.76
22171,503,93,4,48.58,2024-07-26,194.32
22172,469,25,2,58.63,2024-01-23,117.26
22173,420,49,3,119.93,2024-09-14,359.79
22174,228,110,3,20.1,2025-04-02,60.3
22175,701,93,3,48.58,2024-10-03,145.74
22176,561,26,4,79.43,2025-06-24,317.72
22177,529,73,3,57.28,2024-01-24,171.84
22178,780,15,3,61.53,2025-11-15,184.59
22179,617,85,6,81.24,2025-12-03,487.44
22180,192,40,1,7.34,2024-07-09,7.34
22181,621,91,1,107.6,2025-02-17,107.6
22182,699,89,4,32.96,2024-12-08,131.84
22183,420,9,4,104.16,2024-03-02,416.64
22184,457,94,6,92.23,2025-12-17,553.38
22185,494,31,1,54.69,2024-06-12,54.69
22186,529,55,2,82.67,2025-02-12,165.34
22187,757,2,2,44.93,2025-08-06,89.86
22188,100,119,2,18.81,2025-05-18,37.62
22189,445,117,3,48.92,2025-09-04,146.76
22190,529,71,5,34.02,2024-10-31,170.1
22191,789,33,1,32.06,2025-12-17,32.06
22192,594,64,2,52.6,2024-09-11,105.2
22193,457,109,5,20.83,2025-04-01,104.15
22194,13,6,6,73.75,2025-06-01,442.5
22195,636,117,1,48.92,2025-05-16,48.92
22196,515,35,1,68.43,2025-10-05,68.43
22197,651,38,4,96.76,2025-10-18,387.04
22198,363,48,1,30.36,2025-03-13,30.36
22199,283,120,4,56.35,2024-02-06,225.4
22200,793,29,5,307.74,2024-07-28,1538.7
22201,623,75,6,19.35,2025-10-22,116.1
22202,313,107,5,80.59,2024-10-02,402.95
22203,465,94,2,92.23,2024-01-11,184.46
22204,245,44,5,3.7,2024-12-25,18.5
22205,446,57,4,47.67,2024-12-02,190.68
22206,529,99,6,19.12,2025-11-25,114.72
22207,10,30,3,185.82,2024-09-25,557.46
22208,529,46,4,40.14,2024-07-08,160.56
22209,466,47,5,106.64,2024-01-11,533.2
22210,196,116,4,24.71,2025-07-21,98.84
22211,708,50,5,8.2,2024-09-07,41.0
22212,648,37,4,249.65,2024-09-19,998.6
22213,261,65,1,365.21,2025-03-14,365.21
22214,457,36,5,5.91,2024-11-29,29.55
22215,600,5,5,26.61,2024-09-30,133.05
22216,780,115,3,30.74,2024-02-12,92.22
22217,494,11,6,26.16,2025-08-09,156.96
22218,739,97,6,141.47,2025-08-24,848.82
22219,228,105,2,380.37,2024-07-09,760.74
22220,794,109,1,20.83,2025-04-17,20.83
22221,529,15,3,61.53,2025-03-22,184.59
22222,8,81,6,37.15,2024-12-16,222.9
22223,159,14,5,18.35,2025-10-01,91.75
22224,638,24,1,31.17,2025-01-05,31.17
22225,163,42,6,81.71,2024-02-08,490.26
22226,739,89,5,32.96,2025-09-04,164.8
22227,529,29,4,307.74,2025-01-25,1230.96
22228,206,33,1,32.06,2025-09-06,32.06
22229,670,114,2,20.14,2024-09-08,40.28
22230,357,102,4,40.39,2024-12-27,161.56
22231,280,77,1,145.42,2024-09-07,145.42
22232,31,24,5,31.17,2025-10-20,155.85
22233,529,94,3,92.23,2024-10-08,276.69
22234,654,31,1,54.69,2024-07-03,54.69
22235,540,110,2,20.1,2024-06-16,40.2
22236,25,93,2,48.58,2025-10-05,97.16
22237,529,90,2,8.48,2024-04-05,16.96
22238,496,96,3,335.97,2024-01-05,1007.91
22239,22,101,2,11.46,2024-07-24,22.92
22240,72,10,5,16.11,2024-05-23,80.55
22241,555,48,6,30.36,2025-01-28,182.16
22242,769,113,2,46.14,2024-02-26,92.28
22243,312,74,1,33.89,2025-12-10,33.89
